name,category,price,image_url
Agua Rumipal 2L,Aguas y Sodas,$1500.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/agua-rumipal-2l
Agua Rumipal 500ml,Aguas y Sodas,$800.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/agua-rumipal-500ml
Agua Bonaqua 1 5L,Aguas y Sodas,$1800.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/agua-bonaqua-1-5l
Agua Bonaqua 500ml,Aguas y Sodas,$1400.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/agua-bonaqua-500ml
Soda Rumipal Botella 1.5L,Aguas y Sodas,$1200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/soda-rumipal-botella-15l
Soda Rumipal Sifon,Aguas y Sodas,$1600.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/soda-rumipal-sifon
Agua Rumipal Bidon 6L,Aguas y Sodas,$2500.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/agua-rumipal-bidon-6l
Agua Bonaqua 2.5L,Aguas y Sodas,$2500.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/agua-bonaqua-25l
Aquarius Limonada 1L,Aguas y Sodas,$3200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/aquarius-limonada-1l
Aquarius Limonada 500ml,Aguas y Sodas,$1500.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/aquarius-limonada-500ml
Aquarius Manzana 1L,Aguas y Sodas,$3000.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/aquarius-manzana-1l
Aquarius Manzana 500ml,Aguas y Sodas,$1500.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/aquarius-manzana-500ml
Aquarius Naranja 1L,Aguas y Sodas,$3000.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/aquarius-naranja-1l
Aquarius Naranja 500ml,Aguas y Sodas,$1500.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/aquarius-naranja-500ml
Aquarius Pera 1L,Aguas y Sodas,$3200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/aquarius-pera-1l
Aquarius Pera 500ml,Aguas y Sodas,$1500.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/aquarius-pera-500ml
Aquarius Pomelo 1L,Aguas y Sodas,$3200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/aquarius-pomelo-1l
Aquarius Pomelo 500ml,Aguas y Sodas,$1500.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/aquarius-pomelo-500ml
Aquarius Uva 1L,Aguas y Sodas,$3200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/aquarius-uva-1l
Aquarius Uva 500ml,Aguas y Sodas,$1500.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/aquarius-uva-500ml
Agua Sab Rumipal Manzana 1.5L,Aguas y Sodas,$1300.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/agua-sab-rumipal-manzana-15l
Agua Sab Rumipal Naranja 500ml,Aguas y Sodas,$1000.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/agua-sab-rumipal-naranja-500ml
Agua Sab Rumipal Pomelo 1.5L,Aguas y Sodas,$1300.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/agua-sab-rumipal-pomelo-15l
Agua Sab Rumipal Pomelo 500ml,Aguas y Sodas,$1000.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/aguas-y-sodas/agua-sab-rumipal-pomelo-500ml
Baggio Durazno L,Jugos e Isotónicas,$2200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/baggio-durazno-l
Baggio Multiruta 1L,Jugos e Isotónicas,$2200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/baggio-multiruta-1l
Baggio Naranja 1L,Jugos e Isotónicas,$2200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/baggio-naranja-1l
Cepita Durazno 1.5L ,Jugos e Isotónicas,$3200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/cepita-durazno-15l
Cepita Naranja 1L,Jugos e Isotónicas,$2500.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/cepita-naranja-1l
Cepita Durazno 1L,Jugos e Isotónicas,$2500.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/cepita-durazno-1l
Cepita Naranja 1 5L,Jugos e Isotónicas,$3400.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/cepita-naranja-1-5l
Gatorade Azul 1.25L,Jugos e Isotónicas,$4200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/gatorade-azul-125l
Gatorade Azul 500ml,Jugos e Isotónicas,$3000.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/gatorade-azul-500ml
Gatorade Manzana 1.25L,Jugos e Isotónicas,$4200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/gatorade-manzana-125l
Gatorade Manzana 500ml,Jugos e Isotónicas,$2500.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/gatorade-manzana-500ml
Gatorade Naranja 1.25L,Jugos e Isotónicas,$4200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/gatorade-naranja-125l
Gatorade Roja 1.25L,Jugos e Isotónicas,$4200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/gatorade-roja-125l
Gatorade Rojo 500ml,Jugos e Isotónicas,$3000.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/gatorade-rojo-500ml
Powerade Frutas Tropicales 995ml ,Jugos e Isotónicas,$2600.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/powerade-frutas-tropicales-995ml
Powerade Mountain Blast 995ml ,Jugos e Isotónicas,$2600.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/powerade-mountain-blast-995ml
Powerade Azul 500ml,Jugos e Isotónicas,$2200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/powerade-azul-500ml
Powerade Rojo 500ml,Jugos e Isotónicas,$2200.00,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/jugos-e-isotonicas/powerade-rojo-500ml
